number,config_item,location,child_incidents,channel,reassignment_count
INC0459980,VMware Horizon,BHSF Corporate,0,Phone,1
INC0461600,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0451379,,"Bethesda Hospital, Inc",0,Self-service,1
INC0433914,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0400202,,Bethesda Hospital East,0,Self-service,1
INC0404823,Optum CAC,"Bethesda Hospital, Inc",0,Phone,1
INC0446359,Imprivata OneSign Bethesda,Bethesda Hospital East,0,Phone,3
INC0451841,Hardware Issue,BHSF Corporate,0,Phone,1
INC0432989,Invision Registration,"Bethesda Hospital, Inc",0,Phone,2
INC0402710,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0460560,Hardware Issue,BHSF Corporate,0,Phone,3
INC0451939,OAS Gold - BEPA,BHSF Corporate,0,Phone,1
INC0462919,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0433192,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0425656,Imprivata OneSign Bethesda,Bethesda Hospital East,0,Phone,1
INC0452420,Active Directory,"Bethesda Hospital, Inc",0,Phone,4
INC0425436,Badge Issue,,0,Phone,1
INC0441789,VMware Horizon,BHSF Corporate,0,Phone,1
INC0441687,MAK-Bethesda,"Bethesda Hospital, Inc",0,Phone,1
INC0425086,Hardware Issue,Bethesda Hospital East,0,Phone,1
INC0435306,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0423117,Hardware Issue,,0,Phone,3
INC0417841,VMware Horizon,BHSF Corporate,0,Phone,2
INC0432053,VMware Horizon,BHSF Corporate,0,Phone,1
INC0441869,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0445091,Bethesda Invision SUT,Bethesda Health City,0,Phone,1
INC0428310,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0414063,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0428935,Active Directory,"Bethesda Hospital, Inc",0,Phone,1
INC0461740,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0442836,WZ8BA651046AC6,"Bethesda Hospital, Inc",0,Phone,2
INC0459394,Active Directory,Bethesda Hospital East,0,Phone,3
INC0442762,Hardware Support,Bethesda Health City,0,Self-service,1
INC0413667,,Bethesda Hospital East,0,Self-service,1
INC0462419,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0451010,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0436078,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0420071,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0447383,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,2
INC0420112,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0441814,,"Bethesda Hospital, Inc",0,Self-service,1
INC0458706,Outlook,"Bethesda Hospital, Inc",0,Phone,2
INC0447347,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0427963,Outlook,"Bethesda Hospital, Inc",0,Phone,2
INC0392471,Invision Registration,"Bethesda Hospital, Inc",0,Phone,1
INC0395760,WZ002B67E5DC50,Bethesda Hospital East,1,Phone,0
INC0422663,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0439083,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0436561,PICIS Surgical Services Suite,BHSF Corporate,0,Self-service,0
INC0436449,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0423169,Hardware Issue,Bethesda Hospital East,0,Phone,2
INC0441375,Athena,BHMG North,1,Self-service,1
INC0401223,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0434809,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,3
INC0415188,Outlook,"Bethesda Hospital, Inc",0,Phone,3
INC0447166,Invision Registration,BHSF Corporate,0,Self-service,1
INC0429068,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,6
INC0426104,WZC8D9D21B681E,"Bethesda Hospital, Inc",0,Phone,1
INC0416457,OneDrive,"Bethesda Hospital, Inc",0,Phone,1
INC0432505,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0450361,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0429714,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0394920,Hardware Issue,Bethesda Hospital East,0,Walk-in,0
INC0434536,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0456379,Hardware Issue,BHSF Corporate,0,Walk-in,0
INC0447343,Teams,BHSF Corporate,0,Phone,1
INC0457859,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0437193,Hardware Issue,BHSF Corporate,0,Phone,2
INC0410858,VMware Horizon,BHSF Corporate,0,Phone,3
INC0407383,printserver,"Bethesda Hospital, Inc",0,Self-service,1
INC0430357,Active Directory,Bethesda Hospital East,0,Phone,2
INC0400171,PowerBI,"Bethesda Hospital, Inc",0,Self-service,1
INC0433784,Hardware Support,"Bethesda Hospital, Inc",0,Phone,1
INC0449472,Outlook,"Bethesda Hospital, Inc",1,Phone,3
INC0435628,Active Directory,Bethesda Hospital East,0,Phone,1
INC0441271,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0407264,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0442883,Invision Registration,BHSF Corporate,0,Phone,1
INC0408905,Hardware Issue,Bethesda Hospital East,0,Phone,1
INC0396925,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0396192,WZ8C8CAA685055,Bethesda Hospital East,0,Self-service,1
INC0445415,eCOS - Sorian Clinicals,Bethesda Hospital West,0,Phone,1
INC0436715,Windows Support,Bethesda Hospital East,0,Self-service,1
INC0455597,Hardware Issue,BHSF Corporate,0,Phone,1
INC0435358,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0429192,VMware Horizon,BHSF Corporate,0,Phone,1
INC0459474,Security Request,BHMG North,0,Self-service,1
INC0431002,SoftLab\SoftMic,"Bethesda Hospital, Inc",0,Phone,1
INC0412104,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,2
INC0429102,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0423712,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0401851,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0460693,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0397900,VMware Horizon,,0,Phone,2
INC0428738,WZ46C4F1DA7B20,BHMG North,0,Self-service,6
INC0395334,CareLogistics,"Bethesda Hospital, Inc",0,Phone,1
INC0446688,,"Bethesda Hospital, Inc",0,Self-service,1
INC0393288,Athena,BHMG North,0,Self-service,1
INC0405908,Network File Share,"Bethesda Hospital, Inc",0,Phone,1
INC0399885,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0420282,WZ002B67E5D4CC,"Bethesda Hospital, Inc",0,Self-service,1
INC0461518,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0424980,eCOS - Sorian Clinicals,Baptist Outpatient Services,0,Phone,3
INC0441711,,BHSF Corporate,0,Self-service,1
INC0401520,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0399329,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0397341,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0399389,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0459414,WZ88A4C20CC327,BHMG North,0,Phone,2
INC0447686,VMware Horizon,BHSF Corporate,0,Phone,3
INC0408607,VNB3C63465 - Laserjet Pro M454DN,Baptist Outpatient Services,0,Self-service,1
INC0402348,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0426392,WZC8D9D21B681E,"Bethesda Hospital, Inc",0,Phone,1
INC0458927,Hardware Support,Bethesda Hospital East,1,Self-service,1
INC0447967,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0462945,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0399597,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0452285,Hardware Issue,BHSF Corporate,0,Walk-in,0
INC0416750,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0448690,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0402603,eCOS - Sorian Clinicals,,0,Phone,2
INC0402573,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0420241,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0462395,ras1,"Bethesda Hospital, Inc",0,Phone,1
INC0432208,Invision Registration,Bethesda Hospital West,0,Self-service,1
INC0425662,Invision Registration,BHSF Corporate,0,Phone,1
INC0412253,Hardware Issue,BHSF Corporate,0,Self-service,2
INC0402885,VMware Horizon,"Bethesda Health, Inc.",0,Phone,1
INC0462712,c2cqlikview,"Bethesda Hospital, Inc",0,Phone,1
INC0421708,ptmgmt5ic009,BHSF Corporate,0,Phone,1
INC0426165,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0433512,Office 365 Support,"Bethesda Hospital, Inc",0,Phone,1
INC0455324,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0401744,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0439041,Medfusion 4000- Boca,"Bethesda Hospital, Inc",0,Phone,4
INC0428692,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,2
INC0448398,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0413535,6CM0251J98 - Z22N G2,"Bethesda Hospital, Inc",0,Phone,1
INC0413315,VMware Horizon,BHSF Corporate,0,Phone,0
INC0406117,VMware Horizon,BHSF Corporate,0,Phone,1
INC0399813,Hardware Support,BHSF Corporate,0,Self-service,1
INC0460906,Hardware Issue,BHSF Corporate,0,Self-service,1
INC0436735,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0435201,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,2
INC0463846,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0450063,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0402840,QuadraMed Enterprise Scheduling,"Bethesda Hospital, Inc",0,Phone,1
INC0397329,Active Directory,"Bethesda Hospital, Inc",0,Phone,1
INC0402853,VMware Horizon,,14,Phone,1
INC0395477,Badge Data Issue for Timekeeping,"Bethesda Hospital, Inc",0,Phone,1
INC0434258,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0458666,Hardware Issue,BHSF Corporate,0,Phone,1
INC0460603,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0435798,Outlook,"Bethesda Hospital, Inc",0,Phone,2
INC0406762,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0432835,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0435757,Windows Support,"Bethesda Hospital, Inc",0,Phone,2
INC0429035,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0432079,Hardware Issue,,0,Phone,1
INC0432474,Active Directory,,0,Phone,1
INC0399407,eCOS - Sorian Clinicals,Bethesda Hospital East,0,Phone,1
INC0457527,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0403179,Provider - Hardware Support,"Bethesda Hospital, Inc",0,Self-service,5
INC0444257,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0441368,Hardware Issue,BHSF Corporate,0,Phone,2
INC0452319,VMware Horizon,BHSF Corporate,0,Phone,0
INC0398685,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0395336,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,1
INC0397340,Active Directory,,0,Phone,1
INC0413283,WZD3B323D37B60,Boca Raton Regional Hospital,0,Phone,3
INC0407200,,"Bethesda Hospital, Inc",0,Self-service,1
INC0448009,Print Server,BHMG North,0,Self-service,0
INC0399509,RSA  Infrastructure,Bethesda Hospital East,0,Phone,2
INC0425886,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,2
INC0461764,11764Q3 - 24,"Bethesda Hospital, Inc",0,Phone,5
INC0460966,Office 365 Support,"Bethesda Hospital, Inc",0,Phone,2
INC0443312,Windows Support,BHSF Corporate,0,Self-service,2
INC0391602,Hardware Support,Bethesda Hospital East,0,Phone,0
INC0417664,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,1
INC0463355,,BHSF Corporate,0,Self-service,1
INC0425926,Print Server,BHSF Corporate,0,Phone,1
INC0396357,c2cqlikview,"Bethesda Hospital, Inc",0,Phone,1
INC0402889,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0402847,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0400213,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0424948,Hardware Support,BHMG North,0,Self-service,1
INC0401371,ras1,Baptist Health South Florida,0,Phone,1
INC0428905,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0451975,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,3
INC0398997,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,1
INC0448668,Print Server,"Bethesda Hospital, Inc",0,Phone,1
INC0427534,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0402616,Hardware Support,BHSF Corporate,0,Phone,2
INC0394956,Hardware Issue,BHSF Corporate,0,Self-service,2
INC0448755,MobiLab Bethesda,,0,Phone,2
INC0434873,MobiLab Bethesda,"Bethesda Hospital, Inc",0,Self-service,3
INC0451295,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0442530,WZE1DCE5EC72BA,Baptist Outpatient Services,0,Self-service,2
INC0397414,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0403083,Active Directory,,0,Phone,2
INC0449850,Hardware Issue,BHMG North,0,Self-service,2
INC0464082,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0424797,bhwpath005,Bethesda East,0,Self-service,1
INC0458018,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0450566,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0438132,Invision Registration,BHSF Corporate,0,Phone,1
INC0422908,bhepath020,"Bethesda Hospital, Inc",0,Self-service,3
INC0448517,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0425191,WZ98FA9B3963D4,BHSF Corporate,0,Phone,1
INC0457504,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0460391,Active Directory,BHMG North,0,Phone,1
INC0402846,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0407278,PRINT1,"Bethesda Hospital, Inc",0,Phone,1
INC0408023,Provider - Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0451742,Hardware Issue,,0,Phone,0
INC0424453,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0427147,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0423434,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0395302,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,2
INC0403147,WZ002B67C5579B,"Bethesda Hospital, Inc",0,Self-service,1
INC0412243,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0456357,Outlook,,0,Self-service,0
INC0428536,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0411126,Hardware Issue,,0,Phone,1
INC0433615,,"Bethesda Hospital, Inc",0,Self-service,1
INC0418225,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0442590,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0406207,Hardware Issue,Bethesda Hospital East,0,Self-service,3
INC0423859,Windows Support,BHMG North,0,Self-service,1
INC0436001,Hardware Issue,BHMG North,0,Phone,2
INC0452292,Hardware Issue,Boca Raton Regional Hospital,0,Walk-in,0
INC0400980,CN0663YCQDC001B381PL - P2422H,"Bethesda Hospital, Inc",0,Self-service,1
INC0447474,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0409566,Imprivata OneSign Bethesda,Bethesda Hospital East,0,Phone,1
INC0427777,Active Directory,"Bethesda Hospital, Inc",0,Phone,1
INC0427192,Imprivata Access,"Bethesda Hospital, Inc",0,Phone,1
INC0446784,eCOS - Sorian Clinicals,BHMG North,0,Self-service,3
INC0459589,VMware Horizon,,0,Phone,1
INC0449299,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0458914,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0409094,,Bethesda Hospital East,0,Self-service,1
INC0395233,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0435171,Hardware Support,BHMG North,0,Self-service,4
INC0455786,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0460768,PrintAdmin,BHSF Corporate,0,Email,1
INC0411916,Active Directory,"Bethesda Hospital, Inc",0,Phone,1
INC0448405,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",1,Phone,3
INC0393532,,"Bethesda Hospital, Inc",0,Self-service,1
INC0458964,Hardware Issue,BHSF Corporate,0,Phone,1
INC0394480,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0442018,PICIS Surgical Services Suite,Baptist Health South Florida,0,Phone,5
INC0444756,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,3
INC0438154,WZ606D3CC66480,"Bethesda Hospital, Inc",0,Phone,3
INC0446990,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0439017,Baxter,"Bethesda Hospital, Inc",0,Phone,4
INC0400608,Password Reset,Bethesda Health City,0,Phone,1
INC0444777,Bethesda Invision SUT,BHSF Corporate,0,Phone,1
INC0443118,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0428557,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0393948,Outlook,"Bethesda Hospital, Inc",0,Phone,2
INC0402691,Provider - Hardware Support,,0,Phone,1
INC0430291,WZ66D968946F7C,"Bethesda Hospital, Inc",0,Phone,1
INC0442034,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0393285,intranet,"Bethesda Hospital, Inc",0,Phone,3
INC0437049,Outlook,"Bethesda Hospital, Inc",0,Phone,1
INC0436372,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0414338,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0447944,Print Server,"Bethesda Hospital, Inc",0,Walk-in,0
INC0459261,Active Directory,"Bethesda Hospital, Inc",0,Phone,2
INC0425923,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0399052,eCOS - Sorian Clinicals,,0,Phone,2
INC0392177,Active Directory,"Bethesda Hospital, Inc",0,Phone,3
INC0408944,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0420198,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0436370,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0422514,VMware Horizon,,0,Phone,1
INC0408767,eCOS - Sorian Clinicals,Bethesda Hospital West,0,Phone,1
INC0394492,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,2
INC0461880,Hardware Issue,Bethesda Hospital East,0,Self-service,1
INC0435574,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0461698,Bethesda Invision SUT,BHSF Corporate,0,Phone,1
INC0427061,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0417631,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0420296,Hardware Issue,Bethesda Hospital East,0,Self-service,7
INC0461525,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0418626,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0464177,WZ002B67C55727,"Bethesda Hospital, Inc",0,Self-service,1
INC0391280,Hardware Issue,Baptist Health Enterprises,0,Phone,2
INC0442649,MAK-Bethesda,"Bethesda Hospital, Inc",0,Phone,1
INC0426621,Teams,"Bethesda Hospital, Inc",0,Phone,4
INC0409613,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0406666,eCOS - Sorian Clinicals,BHMG North,0,Phone,1
INC0392282,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0404055,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0434204,Imprivata OneSign Bethesda,"Bethesda Hospital, Inc",0,Phone,1
INC0459737,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,1
INC0428610,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,1
INC0420492,Bethesda Invision SUT,BHSF Corporate,0,Phone,1
INC0462699,43804Q3 - 24,BHMG North,0,Phone,1
INC0450597,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0405384,WZE070EADC60C4,"Bethesda Hospital, Inc",0,Self-service,1
INC0449581,Invision Registration,BHSF Corporate,0,Phone,1
INC0435372,Hardware Issue,BHMG North,0,Self-service,2
INC0397532,Password Reset,Bethesda Hospital West,0,Self-service,2
INC0446353,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0443803,Hardware Support,Bethesda Hospital East,0,Self-service,1
INC0430532,Hardware Support,"Bethesda Hospital, Inc",0,Phone,1
INC0402147,Hardware Issue,"Bethesda Hospital, Inc",0,Phone,2
INC0428271,Invision Registration,BHSF Corporate,0,Phone,1
INC0428941,MobiLab Bethesda,"Bethesda Hospital, Inc",0,Self-service,1
INC0439031,Hardware Support,BHMG North,0,Self-service,3
INC0413766,Hardware Issue,Bethesda Hospital East,0,Phone,1
INC0436534,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
INC0450677,Hardware Support,"Bethesda Hospital, Inc",0,Self-service,1
INC0428849,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,1
INC0420840,Fast Pass Visitor Tracking,"Bethesda Hospital, Inc",0,Phone,2
INC0460622,VMware Horizon,"Bethesda Hospital, Inc",0,Phone,4
INC0447154,eCOS - Sorian Clinicals,Corporate,0,Phone,1
INC0407182,eCOS - Sorian Clinicals,"Bethesda Hospital, Inc",0,Phone,4
INC0448619,Hardware Issue,"Bethesda Hospital, Inc",0,Self-service,1
